,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward,timestamp,Unnamed: 0,win,loss,win_percentage,tie,loss_percentage,tie_percentage
20257,self_transition_up,give_hypothesis_gpt4o,122,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20258,self_transition_up,give_hypothesis_gpt4o,123,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20259,self_transition_up,give_hypothesis_gpt4o,124,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20260,self_transition_up,give_hypothesis_gpt4o,125,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20261,self_transition_up,give_hypothesis_gpt4o,126,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20262,self_transition_up,give_hypothesis_gpt4o,127,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20263,self_transition_up,give_hypothesis_gpt4o,128,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20264,self_transition_up,give_hypothesis_gpt4o,129,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20265,self_transition_up,give_hypothesis_gpt4o,130,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20266,self_transition_up,give_hypothesis_gpt4o,131,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20267,self_transition_up,give_hypothesis_gpt4o,132,rock,scissors,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20268,self_transition_up,give_hypothesis_gpt4o,133,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20269,self_transition_up,give_hypothesis_gpt4o,134,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20270,self_transition_up,give_hypothesis_gpt4o,135,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20271,self_transition_up,give_hypothesis_gpt4o,136,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20272,self_transition_up,give_hypothesis_gpt4o,137,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20273,self_transition_up,give_hypothesis_gpt4o,138,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20274,self_transition_up,give_hypothesis_gpt4o,139,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20275,self_transition_up,give_hypothesis_gpt4o,140,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20276,self_transition_up,give_hypothesis_gpt4o,141,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20277,self_transition_up,give_hypothesis_gpt4o,142,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20278,self_transition_up,give_hypothesis_gpt4o,143,rock,rock,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20279,self_transition_up,give_hypothesis_gpt4o,144,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20280,self_transition_up,give_hypothesis_gpt4o,145,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20281,self_transition_up,give_hypothesis_gpt4o,146,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20282,self_transition_up,give_hypothesis_gpt4o,147,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20283,self_transition_up,give_hypothesis_gpt4o,148,rock,rock,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20284,self_transition_up,give_hypothesis_gpt4o,149,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20285,self_transition_up,give_hypothesis_gpt4o,150,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20286,self_transition_up,give_hypothesis_gpt4o,151,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20287,self_transition_up,give_hypothesis_gpt4o,152,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20288,self_transition_up,give_hypothesis_gpt4o,153,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20289,self_transition_up,give_hypothesis_gpt4o,154,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20290,self_transition_up,give_hypothesis_gpt4o,155,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20291,self_transition_up,give_hypothesis_gpt4o,156,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20292,self_transition_up,give_hypothesis_gpt4o,157,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20293,self_transition_up,give_hypothesis_gpt4o,158,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20294,self_transition_up,give_hypothesis_gpt4o,159,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20295,self_transition_up,give_hypothesis_gpt4o,160,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20296,self_transition_up,give_hypothesis_gpt4o,161,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20297,self_transition_up,give_hypothesis_gpt4o,162,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20298,self_transition_up,give_hypothesis_gpt4o,163,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20299,self_transition_up,give_hypothesis_gpt4o,164,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20300,self_transition_up,give_hypothesis_gpt4o,165,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20301,self_transition_up,give_hypothesis_gpt4o,166,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20302,self_transition_up,give_hypothesis_gpt4o,167,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20303,self_transition_up,give_hypothesis_gpt4o,168,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20304,self_transition_up,give_hypothesis_gpt4o,169,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20305,self_transition_up,give_hypothesis_gpt4o,170,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20306,self_transition_up,give_hypothesis_gpt4o,171,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20307,self_transition_up,give_hypothesis_gpt4o,172,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20308,self_transition_up,give_hypothesis_gpt4o,173,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20309,self_transition_up,give_hypothesis_gpt4o,174,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20310,self_transition_up,give_hypothesis_gpt4o,175,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20311,self_transition_up,give_hypothesis_gpt4o,176,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20312,self_transition_up,give_hypothesis_gpt4o,177,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20313,self_transition_up,give_hypothesis_gpt4o,178,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20314,self_transition_up,give_hypothesis_gpt4o,179,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20315,self_transition_up,give_hypothesis_gpt4o,180,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20316,self_transition_up,give_hypothesis_gpt4o,181,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20317,self_transition_up,give_hypothesis_gpt4o,182,paper,paper,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20318,self_transition_up,give_hypothesis_gpt4o,183,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20319,self_transition_up,give_hypothesis_gpt4o,184,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20320,self_transition_up,give_hypothesis_gpt4o,185,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20321,self_transition_up,give_hypothesis_gpt4o,186,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20322,self_transition_up,give_hypothesis_gpt4o,187,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20323,self_transition_up,give_hypothesis_gpt4o,188,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20324,self_transition_up,give_hypothesis_gpt4o,189,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20325,self_transition_up,give_hypothesis_gpt4o,190,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20326,self_transition_up,give_hypothesis_gpt4o,191,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20327,self_transition_up,give_hypothesis_gpt4o,192,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20328,self_transition_up,give_hypothesis_gpt4o,193,paper,paper,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20329,self_transition_up,give_hypothesis_gpt4o,194,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20330,self_transition_up,give_hypothesis_gpt4o,195,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20331,self_transition_up,give_hypothesis_gpt4o,196,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20332,self_transition_up,give_hypothesis_gpt4o,197,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20333,self_transition_up,give_hypothesis_gpt4o,198,paper,paper,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20334,self_transition_up,give_hypothesis_gpt4o,199,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20335,self_transition_up,give_hypothesis_gpt4o,200,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20336,self_transition_up,give_hypothesis_gpt4o,201,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20337,self_transition_up,give_hypothesis_gpt4o,202,scissors,paper,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20338,self_transition_up,give_hypothesis_gpt4o,203,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20339,self_transition_up,give_hypothesis_gpt4o,204,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20340,self_transition_up,give_hypothesis_gpt4o,205,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20341,self_transition_up,give_hypothesis_gpt4o,206,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20342,self_transition_up,give_hypothesis_gpt4o,207,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20343,self_transition_up,give_hypothesis_gpt4o,208,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20344,self_transition_up,give_hypothesis_gpt4o,209,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20345,self_transition_up,give_hypothesis_gpt4o,210,scissors,scissors,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20346,self_transition_up,give_hypothesis_gpt4o,211,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20347,self_transition_up,give_hypothesis_gpt4o,212,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20348,self_transition_up,give_hypothesis_gpt4o,213,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20349,self_transition_up,give_hypothesis_gpt4o,214,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20350,self_transition_up,give_hypothesis_gpt4o,215,rock,scissors,3,-1,2024-11-04_16-23-10,,False,True,0.8466666666666667,False,0.0933333333333333,0.06
20351,self_transition_up,give_hypothesis_gpt4o,216,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20352,self_transition_up,give_hypothesis_gpt4o,217,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20353,self_transition_up,give_hypothesis_gpt4o,218,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20354,self_transition_up,give_hypothesis_gpt4o,219,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20355,self_transition_up,give_hypothesis_gpt4o,220,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20356,self_transition_up,give_hypothesis_gpt4o,221,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20357,self_transition_up,give_hypothesis_gpt4o,222,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20358,self_transition_up,give_hypothesis_gpt4o,223,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20359,self_transition_up,give_hypothesis_gpt4o,224,paper,paper,0,0,2024-11-04_16-23-10,,False,False,0.8466666666666667,True,0.0933333333333333,0.06
20360,self_transition_up,give_hypothesis_gpt4o,225,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20361,self_transition_up,give_hypothesis_gpt4o,226,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20362,self_transition_up,give_hypothesis_gpt4o,227,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20363,self_transition_up,give_hypothesis_gpt4o,228,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20364,self_transition_up,give_hypothesis_gpt4o,229,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20365,self_transition_up,give_hypothesis_gpt4o,230,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20366,self_transition_up,give_hypothesis_gpt4o,231,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20367,self_transition_up,give_hypothesis_gpt4o,232,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20368,self_transition_up,give_hypothesis_gpt4o,233,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20369,self_transition_up,give_hypothesis_gpt4o,234,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20370,self_transition_up,give_hypothesis_gpt4o,235,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20371,self_transition_up,give_hypothesis_gpt4o,236,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20372,self_transition_up,give_hypothesis_gpt4o,237,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20373,self_transition_up,give_hypothesis_gpt4o,238,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20374,self_transition_up,give_hypothesis_gpt4o,239,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20375,self_transition_up,give_hypothesis_gpt4o,240,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20376,self_transition_up,give_hypothesis_gpt4o,241,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20377,self_transition_up,give_hypothesis_gpt4o,242,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20378,self_transition_up,give_hypothesis_gpt4o,243,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20379,self_transition_up,give_hypothesis_gpt4o,244,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20380,self_transition_up,give_hypothesis_gpt4o,245,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20381,self_transition_up,give_hypothesis_gpt4o,246,scissors,rock,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20382,self_transition_up,give_hypothesis_gpt4o,247,rock,paper,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
20383,self_transition_up,give_hypothesis_gpt4o,248,paper,scissors,-1,3,2024-11-04_16-23-10,,True,False,0.8466666666666667,False,0.0933333333333333,0.06
